#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_5b7031a1b76f" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_5b7031a1b76f" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_5b7031a1b76f" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_5b7031a1b76f" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_5b7031a1b76f" name="distribution" x="@birthRate.t:alignment_5b7031a1b76f">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_5b7031a1b76f" id="treeLikelihood.alignment_5b7031a1b76f" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_5b7031a1b76f">
#            <siteModel id="SiteModel.s:alignment_5b7031a1b76f" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_5b7031a1b76f" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_5b7031a1b76f" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_5b7031a1b76f" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_5b7031a1b76f" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_5b7031a1b76f" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_5b7031a1b76f" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
0	-8494.14129977934	-8483.730912743358	-10.410387035981923	-8483.730912743358	3.5338720092411458	-10.410387035981923	1.0
1000	-8275.991113608636	-8267.069420453947	-8.921693154688946	-8267.069420453947	2.2979461079345076	-8.921693154688946	0.42054510455631694
2000	-8276.812378651854	-8267.394156226368	-9.418222425484748	-8267.394156226368	2.4761187879467776	-9.418222425484748	0.6290672822114725
3000	-8277.769968835873	-8268.31150569782	-9.45846313805298	-8268.31150569782	3.2208242090603316	-9.45846313805298	0.5469221462097269
4000	-8278.184827694373	-8268.301714912963	-9.883112781409626	-8268.301714912963	2.957390054088812	-9.883112781409626	0.32745327699939974
5000	-8281.077870299549	-8266.149661251318	-14.928209048230926	-8266.149661251318	6.813888661310861	-14.928209048230926	0.364402409347276
6000	-8278.616936065058	-8266.980729485824	-11.636206579234756	-8266.980729485824	5.051789560216887	-11.636206579234756	0.2814812173322255
7000	-8276.480556352519	-8267.316370567763	-9.164185784754602	-8267.316370567763	2.6000035659368876	-9.164185784754602	0.5580941727767423
8000	-8279.221461353172	-8267.405774187051	-11.815687166121275	-8267.405774187051	4.650692760829617	-11.815687166121275	0.39146053605509856
9000	-8280.377964390724	-8267.195735671907	-13.182228718816553	-8267.195735671907	6.021653090308852	-13.182228718816553	0.335602355563353
10000	-8278.85224889277	-8266.72355703623	-12.128691856541078	-8266.72355703623	3.5414137505661825	-12.128691856541078	0.650202206649053
11000	-8278.641601931027	-8267.780013530406	-10.861588400620409	-8267.780013530406	3.4597570803261735	-10.861588400620409	0.41893816070909085
12000	-8277.055940442051	-8266.13762539857	-10.918315043480504	-8266.13762539857	3.323819428745007	-10.918315043480504	0.5174576138922745
13000	-8278.121570133375	-8266.099477929625	-12.022092203749946	-8266.099477929625	4.986176887087878	-12.022092203749946	0.42417674590674
14000	-8279.992325999327	-8267.057435298151	-12.934890701174858	-8267.057435298151	6.112625924994712	-12.934890701174858	0.29459936038239215
15000	-8278.262107506103	-8267.693392041154	-10.568715464948756	-8267.693392041154	3.5546094036699376	-10.568715464948756	0.2982859115748747
16000	-8280.435661009626	-8267.204493356618	-13.231167653008713	-8267.204493356618	6.6443224082298356	-13.231167653008713	0.17476012764499227
17000	-8281.704972919288	-8267.648195138694	-14.056777780594226	-8267.648195138694	8.568674636369439	-14.056777780594226	0.1965137770875182
18000	-8281.680582859835	-8266.28207613817	-15.398506721664816	-8266.28207613817	12.623606436239598	-15.398506721664816	0.19488357097303047
19000	-8277.965422168649	-8266.047611370395	-11.917810798253592	-8266.047611370395	5.146639943850357	-11.917810798253592	0.17764561738467766
20000	-8279.171594276038	-8266.99388830991	-12.177705966129325	-8266.99388830991	5.397672273704579	-12.177705966129325	0.41399769934682884
